employee_id;employee_name;gender;date_of_birth;email;phone;department;designation;city;state;join_date;salary;employment_status
814;Ishanvi Jaggi       ;Male  ;1982-03-03;dassrachita@example.com      ;+918804318881;IT        ;Manager  ;Burhanpur                   ;Manipur          ;2025-08-16;1156205;Active  
815;Benjamin Peri       ;Male  ;2001-12-10;kchawla@example.com          ;08696984340  ;Finance   ;Analyst  ;Jabalpur                    ;Odisha           ;2023-05-03;871616;Active  
816;Rehaan Nadig        ;Female;1997-12-22;avi21@example.net            ;02337500673  ;IT        ;Analyst  ;Bhopal                      ;Arunachal Pradesh;2024-06-29;751678;On Leave
817;Gopal De            ;Female;1969-10-04;gtata@example.net            ;+910302227592;IT        ;Engineer ;Salem                       ;Haryana          ;2025-06-06;422283;Active  
818;Agastya Kant        ;Female;1989-01-17;fwalla@example.org           ;8542331873   ;IT        ;Executive;Udaipur                     ;Assam            ;2022-05-16;1154037;Active  
819;Tanay Lal           ;Male  ;1995-12-25;gchatterjee@example.com      ;0027840612   ;HR        ;Executive;Silchar                     ;Mizoram          ;2025-09-19;1005732;On Leave
820;Aditya Kakar        ;Female;1974-01-15;                             ;00537141025  ;Admin     ;Manager  ;Orai                        ;Meghalaya        ;2025-02-01;1189310;On Leave
821;Yatan Kalita        ;Female;2003-01-27;yashviwason@example.com      ;+910034378036;Admin     ;Analyst  ;Tiruppur                    ;Manipur          ;2025-11-20;1000973;Resigned
822;Ekbal Bajaj         ;Male  ;1971-06-12;george41@example.org         ;4584519496   ;IT        ;Executive;Mumbai                      ;Maharashtra      ;2025-03-13;1199217;Resigned
823;Vansha Barad        ;Female;1999-08-20;sakshampillay@example.net    ;+916419559526;Admin     ;Executive;Kurnool                     ;Sikkim           ;2023-10-25;425043;Active  
824;Ranveer Chandran    ;Male  ;1977-07-03;routfariq@example.com        ;3874915325   ;Operations;Engineer ;Thiruvananthapuram          ;Haryana          ;2024-10-14;1011536;Active  
825;Janaki Barman       ;Male  ;1967-10-24;dhritisoman@example.org      ;06690128082  ;Finance   ;Executive;Bulandshahr                 ;Jharkhand        ;2025-09-02;857706;Resigned
826;Gagan Goda          ;Male  ;1981-03-26;zayyansahota@example.com     ;01854115967  ;Operations;Engineer ;Unnao                       ;Sikkim           ;2021-08-17;357334;Active  
827;Zehaan Balasubramani;Female;1972-07-12;birwarhi@example.org         ;05688419894  ;Finance   ;Executive;Amroha                      ;Kerala           ;2023-11-01;427835;Resigned
828;Hemangini Gokhale   ;Female;1975-09-20;prashadwazir@example.org     ;8838134268   ;Finance   ;Manager  ;Faridabad                   ;Rajasthan        ;2025-03-13;1095980;Resigned
829;Shravya Raj         ;Female;1975-10-20;elijahgrewal@example.net     ;06698594168  ;Finance   ;Engineer ;Davanagere                  ;Odisha           ;2023-05-25;1169895;Resigned
830;Anita Ray           ;Male  ;1976-08-04;abduljoshi@example.net       ;09781381043  ;IT        ;Executive;Indore                      ;Karnataka        ;2025-03-15;818443;Resigned
831;Balhaar Oza         ;Male  ;1977-10-29;                             ;08609172818  ;Operations;Executive;Katni                       ;Bihar            ;2025-02-07;1139503;Resigned
832;Azad Ghose          ;Male  ;1983-09-03;zsami@example.net            ;0122290723   ;Operations;Executive;Bathinda                    ;Manipur          ;2021-03-09;403494;On Leave
833;Jacob Balakrishnan  ;Male  ;1995-05-17;                             ;+914975844968;IT        ;Engineer ;Asansol                     ;Mizoram          ;2024-04-05;891234;Active  
834;Alexander Chacko    ;Female;1983-06-18;darshdada@example.org        ;             ;IT        ;Executive;Junagadh                    ;Punjab           ;2023-11-12;791994;Active  
835;Niharika Chakraborty;Female;1979-06-16;lmore@example.net            ;+913162444173;Operations;Manager  ;Nanded                      ;Telangana        ;2021-05-17;543413;On Leave
836;Timothy Bhatia      ;Male  ;1996-05-07;pahal50@example.com          ;+912605451661;Admin     ;Analyst  ;Muzaffarpur                 ;Assam            ;2021-07-10;521965;Resigned
837;Kabir Mittal        ;Female;1972-12-18;michaelbanik@example.net     ;+914476336835;Operations;Analyst  ;Sultan Pur Majra            ;Mizoram          ;2024-05-22;331514;Resigned
838;Bahadurjit Sastry   ;Male  ;1979-12-30;shettyaayush@example.net     ;3426525839   ;HR        ;Executive;Bijapur                     ;Rajasthan        ;2023-09-04;589678;On Leave
839;Aishani Toor        ;Female;1982-04-10;sekhonamrita@example.net     ;+917097715631;Finance   ;Executive;Hindupur                    ;Assam            ;2023-09-19;905282;Active  
840;Aarini Singh        ;Male  ;1981-06-06;barmanganga@example.org      ;9507162905   ;Admin     ;Manager  ;Vasai-Virar                 ;Telangana        ;2025-03-23;578325;Active  
841;Thomas Chatterjee   ;Male  ;1989-10-11;hkhosla@example.org          ;04221641102  ;Finance   ;Executive;Siliguri                    ;Goa              ;2023-03-31;531584;Active  
842;Meghana Palan       ;Female;1967-10-01;zarnahans@example.com        ;02826991740  ;IT        ;Manager  ;Karimnagar                  ;Punjab           ;2023-11-17;346004;Active  
843;Chatura Saini       ;Male  ;1991-11-23;neelimaanand@example.net     ;+914419674327;IT        ;Executive;Muzaffarpur                 ;Goa              ;2025-10-27;969448;On Leave
844;Yutika Gole         ;Female;1985-07-01;bhavyasahota@example.com     ;8448256534   ;HR        ;Engineer ;Panvel                      ;Chhattisgarh     ;2025-10-22;556636;On Leave
845;Falan Roy           ;Male  ;1979-12-08;tataupkaar@example.com       ;04950288310  ;Finance   ;Manager  ;Nangloi Jat                 ;Uttarakhand      ;2024-07-12;1028528;On Leave
846;Dayamai Taneja      ;Female;2004-01-18;wgoswami@example.org         ;4033766647   ;HR        ;Analyst  ;Darbhanga                   ;Assam            ;2021-02-09;666826;On Leave
847;Luke Kaul           ;Male  ;1982-04-09;indiraarya@example.org       ;             ;Finance   ;Engineer ;Gudivada                    ;Odisha           ;2024-08-01;1172613;On Leave
848;Vanya Kalla         ;Male  ;1993-06-08;carya@example.net            ;09518128904  ;Admin     ;Manager  ;Srinagar                    ;Mizoram          ;2021-10-29;1162838;Resigned
849;Nathan Bera         ;Female;1989-11-29;anthonyraja@example.org      ;             ;Admin     ;Analyst  ;Thiruvananthapuram          ;Kerala           ;2022-05-06;848211;Resigned
850;Urmi Raghavan       ;Female;1992-10-17;zchanda@example.net          ;             ;HR        ;Manager  ;Barasat                     ;Uttar Pradesh    ;2022-05-22;1006772;Resigned
851;Upma Kumer          ;Male  ;1968-01-15;tmuni@example.org            ;01073794361  ;Operations;Analyst  ;Rampur                      ;Manipur          ;2022-09-28;361085;Resigned
852;Chasmum Goswami     ;Female;1991-04-10;wishikade@example.org        ;+919976988073;Finance   ;Engineer ;Malegaon                    ;West Bengal      ;2025-08-19;1159467;Active  
853;Krisha Shankar      ;Female;1998-03-24;christopher43@example.org    ;08373961689  ;IT        ;Analyst  ;Rajkot                      ;West Bengal      ;2021-09-06;339696;Resigned
854;Christopher Sur     ;Female;2003-10-30;noah54@example.org           ;03126498817  ;HR        ;Manager  ;Tiruchirappalli             ;Maharashtra      ;2025-07-10;485824;Resigned
855;Charvi Ghose        ;Female;1980-05-24;echoudhry@example.org        ;6957600393   ;IT        ;Manager  ;Jabalpur                    ;Karnataka        ;2025-07-03;1132456;On Leave
856;Indrajit Savant     ;Female;2002-04-24;rishi76@example.net          ;+917090250112;Finance   ;Executive;Dehri                       ;Tripura          ;2023-07-21;678435;Active  
857;Yachana Swaminathan ;Male  ;1981-01-19;jason50@example.com          ;1733384155   ;HR        ;Engineer ;Ambala                      ;Bihar            ;2025-12-01;1184053;On Leave
858;Falguni Pall        ;Male  ;1983-07-04;mpandya@example.net          ;+918698681176;Finance   ;Analyst  ;Buxar                       ;Rajasthan        ;2021-05-15;408936;Active  
859;Daksha Dalal        ;Female;1981-09-10;naginoah@example.com         ;+915421269717;HR        ;Manager  ;Dehradun                    ;Nagaland         ;2021-07-26;930950;On Leave
860;Brijesh Ben         ;Female;1997-10-11;kalpitdas@example.net        ;9868609960   ;Finance   ;Manager  ;Hubli–Dharwad             ;Madhya Pradesh   ;2021-02-03;363647;On Leave
861;Chandran Deo        ;Male  ;1970-04-23;ukibe@example.com            ;+910802584020;IT        ;Executive;Shimla                      ;Maharashtra      ;2021-04-26;1157025;Resigned
862;Girindra Iyer       ;Female;1978-11-14;pooja32@example.org          ;+912061783809;Finance   ;Manager  ;Pune                        ;Uttarakhand      ;2023-06-06;1119759;Active  
863;Ganga Bajaj         ;Female;1980-02-21;ckannan@example.org          ;+912405883621;Admin     ;Engineer ;Visakhapatnam               ;Tripura          ;2021-09-30;556661;Active  
864;Charvi Walia        ;Female;1968-03-18;aadhyasarraf@example.com     ;+914665037204;Operations;Manager  ;New Delhi                   ;Gujarat          ;2021-12-24;521205;Active  
865;Omya Sastry         ;Female;1976-03-08;warhi59@example.com          ;+912264726436;HR        ;Executive;Davanagere                  ;Madhya Pradesh   ;2024-03-06;1140702;Resigned
866;Chakrika Buch       ;Male  ;1997-01-16;pnori@example.org            ;+910124421430;Admin     ;Manager  ;Jehanabad                   ;Meghalaya        ;2021-01-29;1144854;Resigned
867;Idika Bhat          ;Male  ;1974-10-25;                             ;03498420163  ;IT        ;Analyst  ;Amritsar                    ;Meghalaya        ;2024-05-08;1132212;Resigned
868;Rajeshri Vaidya     ;Male  ;1989-12-07;jailoyal@example.org         ;2857137482   ;Admin     ;Manager  ;Haridwar                    ;West Bengal      ;2022-08-05;635011;On Leave
869;Ekbal Kohli         ;Male  ;2004-01-10;chakradhar52@example.org     ;+911368070231;Admin     ;Analyst  ;Lucknow                     ;Manipur          ;2021-03-22;497734;Resigned
870;Ekaraj Chander      ;Male  ;1983-06-09;upadhritidhillon@example.com ;05581998280  ;HR        ;Executive;Imphal                      ;Mizoram          ;2021-10-03;393739;Resigned
871;Pushti Seth         ;Female;1992-07-06;pooja04@example.org          ;+910479177834;Admin     ;Analyst  ;Nangloi Jat                 ;West Bengal      ;2021-07-25;1113573;Active  
872;Ridhi Sandhu        ;Male  ;2004-06-25;janivamakshi@example.net     ;02010425991  ;Admin     ;Analyst  ;Vijayawada                  ;Rajasthan        ;2021-12-16;888738;On Leave
873;Charan Barman       ;Male  ;1984-03-29;rachitakeer@example.org      ;+918860664180;Admin     ;Executive;Serampore                   ;Manipur          ;2025-03-12;854028;Active  
874;Vincent Rau         ;Female;1970-08-09;hbal@example.com             ;01012048884  ;HR        ;Analyst  ;Kolkata                     ;Mizoram          ;2021-11-14;901740;Resigned
875;Charita Sampath     ;Female;1989-12-13;anika00@example.org          ;07298866487  ;Operations;Manager  ;Bhilai                      ;Tripura          ;2024-03-13;814220;Resigned
876;Om Madan            ;Male  ;1975-01-21;amritathakkar@example.org    ;6188042305   ;Finance   ;Executive;Thrissur                    ;Haryana          ;2023-05-04;1156164;Resigned
877;Arin Issac          ;Male  ;2003-02-13;bhattdavid@example.com       ;+912598363700;Operations;Manager  ;Alappuzha                   ;West Bengal      ;2022-02-08;405844;On Leave
878;Onkar Vasa          ;Female;1996-05-08;dnarayanan@example.org       ;1613956638   ;Admin     ;Analyst  ;Jamshedpur                  ;Jharkhand        ;2025-07-30;1139147;Resigned
879;Aadhya Purohit      ;Female;1970-05-25;ekavirpant@example.org       ;6508571630   ;IT        ;Manager  ;Firozabad                   ;Uttarakhand      ;2023-02-13;479267;Resigned
880;Vincent Vala        ;Female;1995-01-15;balaekani@example.com        ;7736833895   ;Admin     ;Manager  ;Rourkela                    ;Karnataka        ;2022-07-15;624671;Active  
881;Lavanya Manne       ;Female;1988-07-14;                             ;+919176569311;IT        ;Engineer ;Madhyamgram                 ;Andhra Pradesh   ;2021-11-03;476264;Active  
882;Chandani Kakar      ;Male  ;1991-09-28;vedika95@example.net         ;6605424874   ;Finance   ;Executive;Bhimavaram                  ;Assam            ;2021-11-10;328547;On Leave
883;Ikshita Nadkarni    ;Female;1978-08-17;pranavbasu@example.org       ;1104368826   ;IT        ;Manager  ;Hindupur                    ;Bihar            ;2024-02-13;1143686;On Leave
884;Zansi Setty         ;Female;1985-06-28;leenadutt@example.org        ;+914056575946;IT        ;Executive;Anantapur                   ;Punjab           ;2021-11-06;732883;On Leave
885;Triveni Kant        ;Male  ;2000-12-13;chaayaborah@example.net      ;5725999936   ;HR        ;Executive;Surat                       ;Mizoram          ;2024-06-16;782253;On Leave
886;Sneha Prashad       ;Male  ;2002-11-15;benjaminbhakta@example.org   ;09159639574  ;Operations;Executive;Darbhanga                   ;Assam            ;2024-12-07;692211;Resigned
887;Pooja Bose          ;Female;1966-12-21;xchar@example.com            ;08031334812  ;Operations;Engineer ;Anand                       ;Goa              ;2021-05-20;719021;On Leave
888;Lajita Char         ;Female;1989-03-21;nchaudhary@example.net       ;09378455540  ;IT        ;Analyst  ;Kavali                      ;Himachal Pradesh ;2022-05-18;949086;Resigned
889;Chakrika Kapur      ;Male  ;1970-11-15;kamala85@example.org         ;6632906470   ;IT        ;Analyst  ;Pali                        ;Tripura          ;2021-04-15;1160009;Active  
890;Waida Pingle        ;Male  ;2000-04-19;rkorpal@example.net          ;1726842080   ;HR        ;Analyst  ;Baranagar                   ;Tripura          ;2024-06-10;603061;Active  
891;Kevin Samra         ;Male  ;1983-11-12;nsamra@example.com           ;09743648946  ;Finance   ;Analyst  ;Arrah                       ;Mizoram          ;2022-11-20;350026;Active  
892;Ekantika Sandal     ;Female;2004-05-17;ibhagat@example.com          ;2600604467   ;Operations;Executive;Karnal                      ;Chhattisgarh     ;2022-12-24;440352;On Leave
893;Bachittar Bahl      ;Male  ;1978-06-08;madanjackson@example.com     ;9709396731   ;Admin     ;Manager  ;Mango                       ;Haryana          ;2025-01-11;682995;On Leave
894;Brinda Madan        ;Male  ;2002-10-12;aryan24@example.net          ;9805423812   ;Operations;Engineer ;Hospet                      ;Meghalaya        ;2025-09-08;1107319;Active  
895;Aadhya Chakraborty  ;Female;1993-03-08;                             ;03537948317  ;Admin     ;Engineer ;Nagercoil                   ;Himachal Pradesh ;2024-12-17;435943;Resigned
896;Anmol Dayal         ;Male  ;1993-12-09;zray@example.org             ;02253714493  ;HR        ;Analyst  ;Rajahmundry                 ;Chhattisgarh     ;2022-06-10;1162664;Resigned
897;Veda Wali           ;Female;1969-05-03;chaitaly58@example.com       ;+910611535184;Operations;Engineer ;Begusarai                   ;Himachal Pradesh ;2022-11-29;798725;Resigned
898;Sara Sheth          ;Male  ;2002-02-28;                             ;08867695177  ;Finance   ;Manager  ;Faridabad                   ;Himachal Pradesh ;2022-08-13;962994;Resigned
899;Chatura Raja        ;Female;1985-03-01;                             ;1633833962   ;Finance   ;Manager  ;Durg                        ;Uttarakhand      ;2023-08-13;951779;Active  
900;Akshay Deo          ;Female;2003-03-02;charvireddy@example.org      ;08897991217  ;Admin     ;Analyst  ;Sirsa                       ;Telangana        ;2023-08-12;802240;Resigned
901;Faraj Gandhi        ;Male  ;2003-08-31;zayyan18@example.net         ;02604362616  ;Admin     ;Engineer ;Durg                        ;Maharashtra      ;2025-07-16;616651;Resigned
902;Balhaar Choudhary   ;Female;1988-08-12;ekiya13@example.org          ;2734678419   ;Finance   ;Manager  ;Raurkela Industrial Township;Himachal Pradesh ;2025-09-08;673440;On Leave
903;Wridesh Chopra      ;Female;1972-08-03;anamikagour@example.com      ;+911008842698;Finance   ;Manager  ;Tirupati                    ;Tripura          ;2023-10-01;1062698;Active  
904;Manan Chanda        ;Male  ;1997-09-24;omaja47@example.com          ;05582342510  ;Operations;Analyst  ;Pali                        ;Maharashtra      ;2026-01-10;997186;Resigned
905;Kala Manne          ;Male  ;1981-06-08;dadaneel@example.net         ;+911417795865;HR        ;Engineer ;Gulbarga                    ;Karnataka        ;2024-07-18;789404;Resigned
906;Advik Walla         ;Male  ;1980-11-27;maniagastya@example.com      ;2367962966   ;Operations;Executive;Nangloi Jat                 ;Jharkhand        ;2021-11-25;381629;On Leave
907;Theodore Chada      ;Male  ;1981-05-04;yugkarnik@example.com        ;0186611640   ;HR        ;Manager  ;Gangtok                     ;Tripura          ;2023-07-10;419836;Active  
908;Saksham Tiwari      ;Male  ;1994-03-03;                             ;+916136440664;Finance   ;Engineer ;Mirzapur                    ;Telangana        ;2025-04-02;1063529;On Leave
909;Rayaan Aurora       ;Female;1977-06-11;itella@example.net           ;04896853358  ;HR        ;Manager  ;Berhampore                  ;Haryana          ;2025-05-30;482170;Active  
910;Pahal Kar           ;Male  ;2004-03-13;fgokhale@example.net         ;+914474487926;HR        ;Executive;Thanjavur                   ;Tripura          ;2024-09-02;1097043;Active  
911;Ekapad Dugal        ;Female;1982-07-10;falan88@example.org          ;9262746296   ;Finance   ;Engineer ;Kalyan-Dombivli             ;Rajasthan        ;2023-11-29;388273;Resigned
912;Yatin Bandi         ;Male  ;1975-10-26;bhattacharyyaganga@example.ne;+911762073906;Admin     ;Executive;Alwar                       ;Bihar            ;2023-03-10;572401;Resigned
913;Leela Om            ;Male  ;1968-07-16;dubeynoah@example.com        ;7118907381   ;Finance   ;Engineer ;Bilaspur                    ;West Bengal      ;2023-09-13;403576;Resigned
914;Nathaniel Lanka     ;Female;1977-04-06;aashibandi@example.com       ;02854040977  ;IT        ;Manager  ;Khammam                     ;Punjab           ;2025-12-18;1048407;Active  
915;Pallavi Brar        ;Female;1992-11-11;shivanshmutti@example.net    ;+913771790325;HR        ;Analyst  ;Bijapur                     ;Kerala           ;2022-09-05;1107423;Resigned
916;Janani Mann         ;Female;1983-03-15;agandhi@example.net          ;7869926857   ;Operations;Engineer ;Mau                         ;Uttar Pradesh    ;2023-11-02;861728;Active  
917;Pahal Shere         ;Female;2000-02-03;anjaliprakash@example.com    ;02349841049  ;Finance   ;Manager  ;Hosur                       ;Himachal Pradesh ;2025-11-29;457518;Resigned
918;Vasana Pandit       ;Male  ;1984-02-01;gnarayan@example.org         ;+914185356117;Admin     ;Analyst  ;Pallavaram                  ;Tamil Nadu       ;2025-11-28;848983;On Leave
919;Gautam Divan        ;Male  ;1993-08-16;omajadave@example.net        ;06314660808  ;Admin     ;Engineer ;Nashik                      ;Odisha           ;2024-03-16;526716;Active  
920;Urvashi Raval       ;Male  ;1985-01-23;kulkarnieshana@example.net   ;05087792958  ;HR        ;Analyst  ;Kalyan-Dombivli             ;Odisha           ;2022-03-14;886147;Resigned
921;Siya Ranganathan    ;Male  ;2000-04-22;qasim40@example.net          ;05355338949  ;Finance   ;Manager  ;Malegaon                    ;Himachal Pradesh ;2024-09-16;707551;Active  
922;Jagvi Naik          ;Male  ;1978-09-08;guneettara@example.org       ;8844308646   ;Operations;Engineer ;Ambattur                    ;Gujarat          ;2021-09-02;424976;On Leave
923;Hemani Mutti        ;Male  ;1989-12-15;charitaandra@example.com     ;2230315128   ;Admin     ;Executive;Miryalaguda                 ;Bihar            ;2025-09-29;581591;On Leave
924;Yadavi Saini        ;Female;1966-07-20;maanas73@example.com         ;+918452358599;IT        ;Manager  ;Bihar Sharif                ;Sikkim           ;2021-10-30;811501;Resigned
925;Vincent Sampath     ;Male  ;1969-09-03;viraj09@example.org          ;3179976342   ;Finance   ;Engineer ;Katni                       ;Rajasthan        ;2021-08-11;945604;Resigned
926;Tanay Rana          ;Female;1982-07-28;narulasaumya@example.org     ;+919013459560;Admin     ;Executive;Khammam                     ;Uttarakhand      ;2022-02-06;489775;Resigned
927;Naksh Prakash       ;Male  ;1982-05-07;vidhi89@example.com          ;2807197843   ;IT        ;Analyst  ;Bareilly                    ;Sikkim           ;2023-10-14;768616;Resigned
928;Krish Singhal       ;Male  ;1987-02-01;theodoreranganathan@example.o;8746299360   ;Finance   ;Analyst  ;Ratlam                      ;Karnataka        ;2021-09-25;1183190;On Leave
929;Maya Bose           ;Female;1979-06-08;aadhya34@example.org         ;0746230173   ;Admin     ;Engineer ;Siliguri                    ;Tripura          ;2022-04-04;353753;Active  
930;Vanya Dara          ;Female;1986-12-20;ravipraneel@example.net      ;             ;HR        ;Engineer ;Dehri                       ;Arunachal Pradesh;2022-08-16;497259;On Leave
931;Jairaj Choudhry     ;Male  ;1988-04-23;anita36@example.net          ;+911003110513;Finance   ;Executive;Jaunpur                     ;Andhra Pradesh   ;2022-12-13;658140;Active  
932;Shaurya Chaudhari   ;Female;1989-06-08;bhasinkrish@example.net      ;00683822191  ;HR        ;Manager  ;Muzaffarpur                 ;Sikkim           ;2024-08-27;1075974;On Leave
933;Turvi Bakshi        ;Female;1978-08-11;muniqabil@example.net        ;03942703643  ;HR        ;Analyst  ;Ichalkaranji                ;Punjab           ;2021-04-30;411858;Active  
934;Gaurangi Das        ;Female;1997-12-13;ekaraj75@example.net         ;00064741394  ;IT        ;Manager  ;Pali                        ;Punjab           ;2025-05-16;487727;On Leave
935;Pavani Dora         ;Female;1975-01-20;khatriazad@example.com       ;3719776318   ;Finance   ;Manager  ;Firozabad                   ;Andhra Pradesh   ;2021-06-07;963695;On Leave
936;Dev Aurora          ;Male  ;1992-10-19;tanveer04@example.org        ;+913355108288;Admin     ;Manager  ;Ujjain                      ;Manipur          ;2021-02-09;536755;On Leave
937;Zilmil Dugar        ;Female;2002-09-09;agarwalchandran@example.com  ;05475058554  ;Admin     ;Engineer ;Tenali                      ;Haryana          ;2023-12-02;939856;On Leave
938;Hiral Mitra         ;Female;2002-10-31;fzacharia@example.net        ;             ;Admin     ;Engineer ;Bhagalpur                   ;Jharkhand        ;2021-08-19;625592;On Leave
939;Mason Chanda        ;Female;1980-06-17;tankyatan@example.net        ;0478008687   ;HR        ;Engineer ;Karawal Nagar               ;Uttar Pradesh    ;2024-07-01;710690;On Leave
940;Priya Sunder        ;Male  ;1984-06-20;libnihalder@example.com      ;05011398344  ;HR        ;Executive;Khammam                     ;Kerala           ;2025-10-21;1070060;Resigned
941;Riya Prashad        ;Male  ;1982-06-20;vinaya47@example.net         ;             ;Operations;Engineer ;Deoghar                     ;Telangana        ;2022-06-02;456361;Active  
942;Inaya Morar         ;Male  ;1980-11-22;samaksh47@example.com        ;0261473483   ;HR        ;Analyst  ;Panipat                     ;Himachal Pradesh ;2021-08-11;785882;Resigned
943;Jacob Saha          ;Female;1987-03-06;ayaanvig@example.net         ;1157347993   ;Finance   ;Manager  ;Kolkata                     ;Chhattisgarh     ;2021-06-15;761794;Active  
944;Ranveer Biswas      ;Male  ;1980-03-28;triyaborah@example.org       ;+910721470993;Finance   ;Manager  ;Kolkata                     ;Manipur          ;2025-01-15;1186593;Active  
945;Aarav Anand         ;Male  ;1979-03-07;chavvisahota@example.org     ;5535090102   ;Operations;Manager  ;Bhilai                      ;Telangana        ;2025-07-24;770000;Resigned
946;Shivani Master      ;Male  ;1977-02-19;wnayak@example.com           ;09924428754  ;Finance   ;Manager  ;Phusro                      ;Bihar            ;2022-10-30;1194359;Resigned
947;Jason Mall          ;Male  ;2004-07-22;janya98@example.net          ;03085511511  ;Admin     ;Executive;Tezpur                      ;Arunachal Pradesh;2024-12-28;817576;Active  
948;Chatresh Chacko     ;Female;1980-08-29;minhaschandresh@example.com  ;+917103437059;Operations;Executive;Secunderabad                ;Karnataka        ;2022-12-30;499394;On Leave
949;Faris Varughese     ;Female;1996-05-10;mittalayaan@example.org      ;03342627085  ;Finance   ;Executive;South Dumdum                ;West Bengal      ;2024-12-06;629834;Active  
