employee_id;employee_name;gender;date_of_birth;email;phone;department;designation;city;state;join_date;salary;employment_status
818;Agastya Kant        ;Female;1989-01-16;fwalla@example.org           ;;Operations;Executive;Udaipur                     ;Assam            ;2022-05-15;454941;Resigned
819;Tanay Lal           ;Male  ;1995-12-24;gchatterjee@example.com      ;0027840612   ;IT        ;Manager  ;Silchar                     ;Mizoram          ;2025-09-18;1069540;On Leave
820;Aditya Kakar        ;Male  ;1974-01-14;gsubramaniam@example.net     ;00537141025  ;IT        ;Manager  ;Orai                        ;Meghalaya        ;2025-01-31;971280;On Leave
821;Yatan Kalita        ;Female;2003-01-26;yashviwason@example.com      ;+910034378036;IT        ;Engineer ;Tiruppur                    ;Manipur          ;2025-11-19;689449;Resigned
822;Ekbal Bajaj         ;Male  ;1971-06-11;george41@example.org         ;4584519496   ;Operations;Engineer ;Mumbai                      ;Maharashtra      ;2025-03-12;458641;On Leave
823;Vansha Barad        ;Male  ;1999-08-19;sakshampillay@example.net    ;+916419559526;Operations;Manager  ;Kurnool                     ;Sikkim           ;2023-10-24;445071;Resigned
824;Ranveer Chandran    ;Male  ;1977-07-02;routfariq@example.com        ;3874915325   ;Finance   ;Analyst  ;Thiruvananthapuram          ;Haryana          ;2024-10-13;1020888;Active  
825;Janaki Barman       ;Male  ;1967-10-23;dhritisoman@example.org      ;06690128082  ;Admin     ;Manager  ;Bulandshahr                 ;Jharkhand        ;2025-09-01;992079;On Leave
826;Gagan Goda          ;Female;1981-03-25;zayyansahota@example.com     ;01854115967  ;IT        ;Analyst  ;Unnao                       ;Sikkim           ;2021-08-16;532121;Resigned
827;Zehaan Balasubramani;Male  ;1972-07-11;;;Operations;Executive;Amroha                      ;Kerala           ;2023-10-31;678012;On Leave
828;Hemangini Gokhale   ;Male  ;1975-09-19;prashadwazir@example.org     ;8838134268   ;Operations;Manager  ;Faridabad                   ;Rajasthan        ;2025-03-12;509082;Resigned
829;Shravya Raj         ;Male  ;1975-10-19;elijahgrewal@example.net     ;;IT        ;Manager  ;Davanagere                  ;Odisha           ;2023-05-24;452142;Resigned
830;Anita Ray           ;Male  ;1976-08-03;abduljoshi@example.net       ;09781381043  ;Finance   ;Executive;Indore                      ;Karnataka        ;2025-03-14;344412;Resigned
831;Balhaar Oza         ;Male  ;1977-10-28;saiagate@example.org         ;08609172818  ;IT        ;Manager  ;Katni                       ;Bihar            ;2025-02-06;1169177;Resigned
832;Azad Ghose          ;Male  ;1983-09-02;zsami@example.net            ;0122290723   ;Operations;Analyst  ;Bathinda                    ;Manipur          ;2021-03-08;1034641;Active  
833;Jacob Balakrishnan  ;Male  ;1995-05-16;vohraubika@example.net       ;+914975844968;Admin     ;Manager  ;Asansol                     ;Mizoram          ;2024-04-04;1092637;Resigned
834;Alexander Chacko    ;Male  ;1983-06-17;darshdada@example.org        ;07208665059  ;Admin     ;Analyst  ;Junagadh                    ;Punjab           ;2023-11-11;850894;Resigned
835;Niharika Chakraborty;Female;1979-06-15;;+913162444173;Operations;Analyst  ;Nanded                      ;Telangana        ;2021-05-16;995147;Active  
836;Timothy Bhatia      ;Male  ;1996-05-06;;+912605451661;Operations;Manager  ;Muzaffarpur                 ;Assam            ;2021-07-09;1104156;Active  
837;Kabir Mittal        ;Female;1972-12-17;michaelbanik@example.net     ;+914476336835;IT        ;Analyst  ;Sultan Pur Majra            ;Mizoram          ;2024-05-21;803509;Active  
838;Bahadurjit Sastry   ;Male  ;1979-12-29;shettyaayush@example.net     ;3426525839   ;Admin     ;Engineer ;Bijapur                     ;Rajasthan        ;2023-09-03;316186;On Leave
839;Aishani Toor        ;Female;1982-04-09;sekhonamrita@example.net     ;+917097715631;Operations;Manager  ;Hindupur                    ;Assam            ;2023-09-18;314811;On Leave
840;Aarini Singh        ;Male  ;1981-06-05;barmanganga@example.org      ;9507162905   ;Operations;Analyst  ;Vasai-Virar                 ;Telangana        ;2025-03-22;1146002;On Leave
841;Thomas Chatterjee   ;Male  ;1989-10-10;hkhosla@example.org          ;04221641102  ;Admin     ;Analyst  ;Siliguri                    ;Goa              ;2023-03-30;529059;Active  
842;Meghana Palan       ;Male  ;1967-09-30;zarnahans@example.com        ;02826991740  ;Operations;Analyst  ;Karimnagar                  ;Punjab           ;2023-11-16;649025;On Leave
843;Chatura Saini       ;Male  ;1991-11-22;neelimaanand@example.net     ;+914419674327;Operations;Analyst  ;Muzaffarpur                 ;Goa              ;2025-10-26;358927;Active  
844;Yutika Gole         ;Female;1985-06-30;bhavyasahota@example.com     ;8448256534   ;Admin     ;Executive;Panvel                      ;Chhattisgarh     ;2025-10-21;865220;On Leave
845;Falan Roy           ;Female;1979-12-07;tataupkaar@example.com       ;04950288310  ;Finance   ;Executive;Nangloi Jat                 ;Uttarakhand      ;2024-07-11;751636;Active  
846;Dayamai Taneja      ;Male  ;2004-01-17;wgoswami@example.org         ;4033766647   ;Admin     ;Executive;Darbhanga                   ;Assam            ;2021-02-08;438501;On Leave
847;Luke Kaul           ;Male  ;1982-04-08;indiraarya@example.org       ;+910331999478;Admin     ;Analyst  ;Gudivada                    ;Odisha           ;2024-07-31;644163;Active  
848;Vanya Kalla         ;Male  ;1993-06-07;carya@example.net            ;09518128904  ;IT        ;Analyst  ;Srinagar                    ;Mizoram          ;2021-10-28;664695;Resigned
849;Nathan Bera         ;Male  ;1989-11-28;anthonyraja@example.org      ;09955688827  ;IT        ;Manager  ;Thiruvananthapuram          ;Kerala           ;2022-05-05;1124677;Resigned
850;Urmi Raghavan       ;Male  ;1992-10-16;zchanda@example.net          ;6546168188   ;IT        ;Manager  ;Barasat                     ;Uttar Pradesh    ;2022-05-21;778456;Resigned
851;Upma Kumer          ;Female;1968-01-14;tmuni@example.org            ;01073794361  ;HR        ;Manager  ;Rampur                      ;Manipur          ;2022-09-27;1180063;Resigned
852;Chasmum Goswami     ;Female;1991-04-09;wishikade@example.org        ;+919976988073;Operations;Analyst  ;Malegaon                    ;West Bengal      ;2025-08-18;447411;Resigned
853;Krisha Shankar      ;Male  ;1998-03-23;christopher43@example.org    ;08373961689  ;Finance   ;Engineer ;Rajkot                      ;West Bengal      ;2021-09-05;1052897;Active  
854;Christopher Sur     ;Female;2003-10-29;noah54@example.org           ;03126498817  ;Admin     ;Executive;Tiruchirappalli             ;Maharashtra      ;2025-07-09;982039;On Leave
855;Charvi Ghose        ;Female;1980-05-23;echoudhry@example.org        ;6957600393   ;Finance   ;Executive;Jabalpur                    ;Karnataka        ;2025-07-02;992768;On Leave
856;Indrajit Savant     ;Female;2002-04-23;rishi76@example.net          ;+917090250112;Finance   ;Executive;Dehri                       ;Tripura          ;2023-07-20;335763;On Leave
857;Yachana Swaminathan ;Male  ;1981-01-18;jason50@example.com          ;1733384155   ;HR        ;Engineer ;Ambala                      ;Bihar            ;2025-11-30;847540;Resigned
